mens,white/black/zane grey/aegean,1989,aegean,air stab,nike
mens,black/medium grey/brittany blue/firecracker,1989,brittany blue,air pegasus acg,nike
womens,white/cool neutral grey/graphite/white/cool neutral grey/rosestone,1989,graphite/rosestone,air trainer tw,nike
mens,grey/malt/green,1989,green,half dome,nike
mens,black/white/green,1989,black celtics,pinnacle series,converse
mens,white/aquatime,1989,aquatime,player leather,nike
mens,white/black/aquatime/firecracker,1989,aquatime,zoom street leather,nike
womens,white/dark royal blue/red/white/white/dark powder blue,1989,dark royal blue/red/white/dark powder blue,air delta force high,nike
mens,blue/cranberry,1989,cranberry,caldera,nike
womens,white/tech grey/cool grey/berry,1989,berry,devlin ac,nike
mens,cortina white/grey/cranberry/sand/copen blue,1989,cranberry/copen blue,air healthwalker plus,nike
mens,white/black/white/red/royal blue,1989,white/black/red/royal blue,wingmate low,nike
mens,white/graphite/medium grey/neon turquoise,1989,neon turquoise,target,nike
mens,white/royal blue/red/dark navy blue/light blue grey,1989,royal blue/red/light blue grey,air force iii high,nike
mens,white/silver/white/red,1989,silver/red,grandstand,nike
womens,white/tech grey/charcoal/white/royal blue/black,1989,tech grey/charcoal/royal blue/black,sky force,nike
womens,white/aluminium/columbia blue/white/white/cool neutral grey,1989,columbia blue/cool neutral grey,air vb high,nike
mens,white/red/white/black,1989,red/black,air flight,nike
womens,white/white/kyoto/white/white/neo turquoise,1989,kyoto/neo turquoise,air cross trainer low,nike
mens,red/silver/black/blue/silver/black,1989,red/blue,takedown xl,nike
womens,charcoalblack/blue/fuchsia/pyro pink/scream green/grey,1989,fuchsia/scream green,lava high,nike
mens,red/white/black/white,1989,red/white/black/white,greco supreme,nike
mens,magenta/royal,1989,magenta,aqua sock,nike
mens,white/military blue,1989,military blue,wingmate high,nike
womens,white/tech grey/neo turquoise,1989,neo turquoise,air trainer sc,nike
mens,hot pink/yellow,1989,hot pink,aqua sock,nike
mens,white/natural/royal blue/white,1989,white/natural/royal blue/white,combatant,nike
mens,white/cool neutral grey/graphite/white/cool neutral grey/regal blue,1989,graphite/regal blue,air cross trainer high,nike
mens,white/white/aquatime/black/aquatime,1989,white/black,rake cs,nike
mens,white/arctic blue/oyster,1989,arctic blue/oyster,healthwalker ii,nike
mens,white/dark royal blue,1989,dark royal blue,driving force low,nike
womens,white/tile blue/white/flamingo,1989,tile blue/flamingo,applause,nike
womens,white/perf,1989,white/perf,leather cortez light,nike
womens,white/horizon blue/white/black,1989,horizon blue/black,court lite sl,nike
mens,red/black/white,1989,red,combatant,nike
womens,white/silver/black/charcoal,1989,silver/black,air healthwalker plus,nike
womens,white/white/fire red/black/black,1989,fire red/black,stratus low,nike
womens,white/zane grey/true blue/cloudy jade,1989,cloudy jade,air stab,nike
womens,light grey/tan,1989,light grey/tan,compass rose,nike
mens,citron yellow/light blue/royal blue/red,1989,citron yellow/royal blue,aqua sock,nike
mens,white/dark royal blue/black/black/white,1989,dark royal blue/black,leather cortez,nike
mens,black/black,1989,black,healthwalker,nike
mens,white/light neutral grey/white/navy blue,1989,light neutral grey/navy blue,healthwalker,nike
womens,white/black/white/royal,1989,black/royal,pyramid plus 3/4,nike
womens,white/cool neutral grey/dark magenta,1989,dark magenta,air cross trainer high,nike
womens,white/tech grey/white/dark royal blue,1989,tech grey/dark royal blue,air force iii high,nike
mens,white (perf)/silver/white/red/royal blue,1989,silver/red,leather cortez,nike
mens,black/charcoal,1989,charcoal,air healthwalker plus,nike
mens,white/fire red/white/true blue,1989,fire red/true blue,air jordan iii,jordan
mens,white/graphite/red,1989,red,sc/e,nike
womens,white/cool neutral grey/graphite/white/cool neutral grey/rosestone,1989,graphite/rosestone,air trainer tw,nike
womens,white/royal/white/red,1989,royal/red,stamina,nike
womens,white/tech grey/irisblueberry/white/white/radiant pink,1989,tech grey/iris/radiant pink,air challenge court low,nike
