MENS,White/White/Midnight Navy/Black/Black/Lapis,1993,Midnight Navy/Black,Net Play Leather,NIKE
MENS,White/Black/Laser Blue,1993,Laser Blue,Air Icarus Extra,NIKE
WOMENS,White/White/Barely Grey/White/White/Dark Grape/Aquatone,1993,White/Dark Grape,Air Open Play,NIKE
WOMENS,White/White/Light Zen Grey/Black/Sapphire,1993,White,Air Trainer Comp Mid,NIKE
MENS,White/White/Grey Mist,1993,Grey Mist,Supreme Court Tour,NIKE
MENS,Shiny Silver/Prism Violet/White,1993,Prism Violet,Zoom High Jump,NIKE
MENS,White/Black/Crimson/Graphite/Black/Graphite,1993,White/Black/Graphite,Air Max ST,NIKE
MENS,White/White/Bright ConcordBlack/White/Black/CarmineBronze,1993,Bright Concord/Black/Carmine,Ultra Flight 3/4,NIKE
MENS,White/Black,1993,White/Black,Air Raid II,NIKE
MENS,White/Black/Regal Blue,1993,Regal Blue,Pantheon,NIKE
WOMENS,White/Amethyst/Black/Aquatone,1993,Amethyst,Air Trainer TW,NIKE
WOMENS,White/Bright Concord/Clear Blue,1993,Bright Concord,Air Netball,NIKE
WOMENS,White/Black/Medium Blue/Black/White,1993,White/Black,Air Flight 3/4,NIKE
WOMENS,White/Night Blue/Wild Berry,1993,Night Blue,Air Trainer Accel Mid,NIKE
WOMENS,White/Dark Crystal Blue/Chlorine Blue,1993,Dark Crystal Blue,Air Trainer Max,NIKE
MENS,Dark Slate/Dark Loden/Black,1993,Dark Loden,Caldera 3/4 Plus,NIKE
WOMENS,White/Mid Navy/Voltage Cherry/White,1993,Voltage Cherry,Air Icarus Extra,NIKE
MENS,White/Dark Teal/Maroon,1993,Maroon,Air Trainer Accel Low,NIKE
MENS,Black/Fire Red (Durabuck)/White/Black,1993,Fire Red/White,Air Maestro,NIKE
WOMENS,White/White/Sapphire/Voltage Cherry,1993,Sapphire,Air Open Play,NIKE
MENS,White/Light Zen Grey/Veridian/White/Black/Bright Goldenrod,1993,Light Zen Grey/Black,Air Tour Challenge,NIKE
MENS,Black/White/Royal,1993,White/Royal,Extreme Force Low,NIKE
MENS,White/Night Blue/Cardinal Red/Resin,1993,Night Blue,Air Trainer Huarache,NIKE
MENS,Black/White/White/Black,1993,Black/White/White/Black,Big Cortez Leather,NIKE
MENS,White/Black/Mineral Green,1993,Mineral Green,Driving Force Low,NIKE
MENS,White/White/Mineral Green/Black/Black/Voltage Purple,1993,Mineral Green/Voltage Purple,Air Digs Pro Low,NIKE
MENS,Black/White/Royal/White/Zen/Lapis,1993,White/Royal/Zen/Lapis,Extreme Force Low,NIKE
MENS,White/White/GreystoneLapis/White/White/True RedZen Grey,1993,Lapis/True Red,Cross Trainer Ultimate,NIKE
WOMENS,Purple Punch/Light Zen Grey/White,1993,Purple Punch,Air Pegasus,NIKE
WOMENS,White/White/Sapphire,1993,Sapphire,Cross Trainer Ultimate Low,NIKE
MENS,Prism Violet/Black/White,1993,Prism Violet,Air Pegasus,NIKE
WOMENS,Brown/Tan/Wild Berry/Navy/Light Zen Grey/Light Graphite,1993,Brown/Navy,Khumbu Leather,NIKE
MENS,White/White/Black/Black/Silver/Black,1993,White/Black,Net Play,NIKE
WOMENS,White/Solar Red/Sapphire/Mist Blue/Ultramarine/White,1993,Solar Red/Ultramarine,Air Icarus Extra,NIKE
WOMENS,White/White/Iceberg Blue/Resin,1993,Iceberg Blue,Air Elite Stratus,NIKE
MENS,White/Black/Regal Blue/Black/Voltage Purple/White,1993,Regal Blue/Voltage Purple,Pantheon,NIKE
MENS,White/Black/Lapis,1993,Lapis,Air Force Mid,NIKE
MENS,White/Spruce/Graphite/White/Black/True Red,1993,Spruce/True Red,Air Supreme Court 3/4,NIKE
MENS,White/White/Black/Eggplant/Black/White/Lapis,1993,Eggplant/Lapis,Air Sonic Flight Mid,NIKE
MENS,White/Eggplain/Solar Red,1993,Eggplant,Zoom Javelin,NIKE
MENS,Trails End Brown/Black/Dark Ocean/Light Graphite/Black/Sapphire,1993,Trails End Brown/Light Graphite,Air Escape Lo,NIKE
WOMENS,White/White/White/Dark Royal Blue,1993,White/Dark Royal Blue,Air Transition Force II High,NIKE
WOMENS,Black/Black/Dark Charcoal/White/White/Light Zen Grey,1993,Black/Dark Charcoal/Light Zen Grey,Cross Trainer Ultimate,NIKE
WOMENS,White/White/Light Zen Grey/Dark Ocean/Cobalt,1993,Dark Ocean,Air Trainer TW,NIKE
WOMENS,White/White/Wild Berry/Black/Black/Sapphire,1993,Wild Berry/Sapphire,Net Play,NIKE
MENS,White/Black/Bronze/Black/White/True Red,1993,Bronze/True Ted,Extreme Force 3/4,NIKE
MENS,Night Blue/Night Blue/Black/Vintage/Black/Spruce,1993,Night Blue/Vintage,Air Mowabb Plus,NIKE
MENS,White/White/Eggplant/White/Zen Grey/True Royal,1993,White/Eggplant/True Royal,Ultra Court Pro GT,NIKE
WOMENS,White/Clear Jade/Wild Berry,1993,Clear Jade,Air Huarache Plus,NIKE
MENS,Black/Black/Atom Red/Union grey/Union Grey/Steel,1993,Black/Union Grey,Air Trainer Vengeance,NIKE
MENS,White/White/Light Zen Grey,1993,Light Zen Grey,Air Digs Pro Low,NIKE
WOMENS,White/White/Cobalt/Purple Chalk,1993,Cobalt,Air Trainer Accel Mid,NIKE
MENS,Black/Black/Classic Olive/True Red/Off White/White/Night Sky,1993,True Red/Night Sky,Air Magnum Force 3/4,NIKE
WOMENS,White/White/Black/White/Medium Violet,1993,White/Black,Strategy II Mid,NIKE
MENS,White/Black/True Red/Medium Grey,1993,True Red,Air Jordan VIII,JORDAN
MENS,White/Black/Fire Red/Gold,1993,Fire Red,Air Diamond Turf,NIKE
WOMENS,White/Black/Sapphire,1993,Sapphire,Air Trainer Huarache,NIKE
MENS,White/Metallic Silver/Atom Red,1993,Metallic Silver,Air Force 1 High,NIKE
WOMENS,White/Laser Lime/Bright Royal Blue,1993,Laser Lime,Air Max 93,NIKE
MENS,White/Black/Bright Goldenrod,1993,Bright Goldenrod,Equalizer Plus,NIKE
WOMENS,White/Laser Purple/Clear Jade,1993,Laser Purple,Air Pegasus,NIKE
MENS,Black/Black,1993,Black/Black,Big Cortez Leather,NIKE
MENS,Various,1993,Low,FX/100,FILA
MENS,Shadow/Shadow,1993,Shadow,Air Diablo,NIKE
MENS,White/White/Black/Clear Jade,1993,Clear Jade,Air Trainer Accel Mid,NIKE
MENS,Black/Black/Vine,1993,Black,Air Escape Lo,NIKE
MENS,PURPLE/WHITE,1993,Air Force 1 High,Air Force 1,NIKE
MENS,White/White/Black/Cardinal,1993,Cardinal,Driving Force Mid,NIKE
MENS,Dark Hemp/Dark Hemp/Black/Black/Moss/Black,1993,Dark Hemp/Moss,Caldera Leather,NIKE
MENS,Black/Aquatone/Bright Concord/White/True Red/Medium Grey,1993,Aquatone/True Red,Air Jordan VIII,JORDAN
MENS,White/Dark Navy,1993,Dark Navy,Decade,NIKE
WOMENS,White/White/Wild Berry/Gulf Blue/White/White/Clear Jade/Bright Concord,1993,Wild Berry/Clear Jade,Air Trainer Comp Mid,NIKE
MENS,Black/White,1993,Black/White,Air Sonic Flight Mid,NIKE
MENS,White/White/Midnight Navy/Natural/Natural/Spruce,1993,White/Natural,Canvas GTS,NIKE
MENS,White/Midnight Navy/Mulberry,1993,Midnight Navy,Air Supreme Court Low,NIKE
MENS,White/Black/Laser Blue,1993,Laser Blue,Air Max ST,NIKE
WOMENS,White/White/New Spruce,1993,New Spruce,Air Elite Structure,NIKE
MENS,Black/Voltage Purple/Concord,1993,Voltage Purple,System Ultra,NIKE
MENS,Black/Dark Ocean/Light Graphite,1993,Dark Ocean,Khumbu Leather,NIKE
MENS,Union Grey/Steel (Durabuck),1993,Union Grey,Air Solo Flight,NIKE
MENS,Vintage/Black/Spruce,1993,Spruce,Air Mowabb Plus,NIKE
MENS,White/Black Orchid/Iced Jade,1993,Black Orchid,Air Meadow,NIKE
MENS,White/Black/Bright Concord,1993,Bright Concord,Waffle CRS,NIKE
WOMENS,Black/Black,1993,Black,Air Conditioner III Mid,NIKE
WOMENS,Lead/Lead/Persian Violet/Cobblestone/Cobblestone/Light Graphite,1993,Lead/Cobblestone,Air Yewtah II,NIKE
MENS,White/Aquatone/Laser Lime/Lead,1993,Laser Lime,Air Huarache Plus,NIKE
WOMENS,White/Purple Punch/Black,1993,Purple Punch,Air Classic BW,NIKE
WOMENS,White/White/Cobalt/White/White/ChlorineSapphire,1993,Cobalt/Sapphire,Cross Trainer Ultimate,NIKE
MENS,Metallic Gold/White,1993,Metallic Gold,Air Force 1 High,NIKE
WOMENS,White/Black/Medium Blue,1993,Medium Blue,Air Flight II 3/4,NIKE
WOMENS,Black/White,1993,Black,Air Transition Force II 3/4,NIKE
MENS,Black/Black/Charcoal/White/White/Black,1993,Black/Charcoal/White/Black,Cross Trainer Ultimate,NIKE
WOMENS,White/Dark Royal Blue/White/White,1993,Dark Royal Blue/White,Air Transition Force II 3/4,NIKE
MENS,Black/Vine/Clear Jade,1993,Vine,Air Deschutz,NIKE
MENS,Black/Black,1993,Black,Air Magnum Force Low,NIKE
MENS,White/Black/True Red,1993,True Red,Air Radicate,NIKE
MENS,White/Yellow/Crimson/Black,1993,Crimson,Air Tailwind,NIKE
MENS,White/Black/Iris/Flame Pink,1993,Flame Pink,Air Tailwind Womens,NIKE
MENS,White/White/Aquatone/Black/Wild Mango/White/White/Voltage Cherry/Bright Concord,1993,Aquatone/Voltage Cherry,Air Trainer Accel Low,NIKE
MENS,White/White/Bright Concord/Wild Mango/White/White/Light Zen Grey/Mineral Green,1993,Wild Mango/Mineral Green,Air Pace Trainer,NIKE
MENS,Black/Black,1993,Black,Cross Trainer Low,NIKE
MENS,White/White/Black/Lapis,1993,Lapis,Air Sonic Flight Mid,NIKE
MENS,Navy/Dark Curry/Black,1993,Dark Curry,Air Check,NIKE
WOMENS,Black/Medium Violet/Trails End Brown/Grey Jade/True Royal/Medium Grey,1993,Medium Violet/True Royal,Caldera 3/4 Plus,NIKE
MENS,Black/White (Durabuck)/White/Midnight Navy/Yellow Gold,1993,Black/Midnight Navy,Air Maestro,NIKE
WOMENS,White/White/Iceberg Blue/Resin/Black/Black/Cobalt,1993,Iceberg Blue/Cobalt,Air Elite Stratus,NIKE
MENS,Black/Black/Light Graphite/Cobalt (Durabuck),1993,Light Graphite,Air Pace Trainer,NIKE
WOMENS,White/White/Cobalt/White/White/Light Zen Grey,1993,Cobalt/Light Zen Grey,Air Digs Pro Low,NIKE
MENS,Black/Flint/Cobalt,1993,Cobalt,Beo Beo,NIKE
WOMENS,White/Light Aqua/Clear Jade,1993,Light Aqua,Air Tour Challenge,NIKE
MENS,Black/Aquatone/Bright Concord,1993,Aquatone,Air Jordan VIII,JORDAN
MENS,White/Night Blue/Cardinal Red/Raisin,1993,Night Blue,Air Trainer Huarache,NIKE
MENS,Trails End Brown/Black/Dark Ocean,1993,Dark Ocean,Air Escape Lo,NIKE
MENS,White/White/Black/Mineral Green/Black/White/Steel (Durabuck),1993,Mineral Green/Black,Air Bound,NIKE
MENS,Light Zen Grey/Steel/White,1993,Zen Grey,Air Atlas,NIKE
MENS,White/Black/True Red/White/Zen/Lapis,1993,True Red/Lapis,Extreme Force Low,NIKE
MENS,White/White/Cardinal Red/Black/White/White/Light Zen Grey,1993,Cardinal Red/Light Zen Grey,Cross Trainer Low,NIKE
WOMENS,Shale/Shale/Sapphire,1993,Sapphire,Air Yewtah II,NIKE
MENS,White/Anthracite/Paprika/Dark Sage,1993,Paprika,Air Crosstrainer Low,NIKE
MENS,White/Greystone/New Emerald,1993,Greystone,Air Challenge Pro Low II,NIKE
MENS,Trails End Brown/Purple Dust/Black,1993,Purple Dust,Air Escape Lo II,NIKE
MENS,Purple/White,1993,Purple,Air Force 1 High,NIKE
MENS,Coho Red/Voltage Purple/Black,1993,Coho Red,Aqua Turf,NIKE
MENS,Raisin/Dark Chocolate/Black,1993,Raisin,Tambura,NIKE
WOMENS,White/Barely Grey/Laser Purple/White/Light Aqua/Clear Jade,1993,Laser Purple/Light Aqua,Air Tour Challenge,NIKE
MENS,Black/White/True Red/White/Black/Bronze,1993,True Red/Bronze,Extreme Force 3/4,NIKE
MENS,Black/White/Voltage Purple/Ceramic (Durabuck),1993,Black,Air Dynamic Flight,NIKE
MENS,White/Classic Blue/Greystone,1993,Classic Blue,Air Trainer Vengence Low,NIKE
MENS,White/White/Black/Vine (Durabuck)/Black/Black/Metallic Silver,1993,Vine/Black,Air Trainer Platinum Low,NIKE
WOMENS,White/White/Off White/Dark Ocean/Cobalt/White/White/Red Plum,1993,Dark Ocean/Red Plum,Air Trainer TW,NIKE
WOMENS,White/White/Cobalt/Purple Chalk,1993,Cobalt/Voltage Cherry,Air Trainer Accel Mid,NIKE
WOMENS,Black/Black/Dark Charcoal/Cobalt (Durabuck),1993,Dark Charcoal,Air Trainer Accel Mid,NIKE
WOMENS,White/Wild Violet/Bright Rose,1993,Wild Violet,Air Challenge Pro Low,NIKE
MENS,Aquatone/Black/Wild Cherry,1993,Wild Cherry,Aqua Turf,NIKE
MENS,Nutmeg,1993,Nutmeg,Air Versie,NIKE
MENS,White/White/Clear JadeBlack,1993,Clear Jade,Ultra Court Pro GT,NIKE
MENS,White/White/Night BlueImperial Blue/White/White/Voltage PurpleBlackMandarin,1993,Night Blue/Voltage Purple,Ultra Flight 3/4 II,NIKE
WOMENS,White/White/Black/Sapphire,1993,Sapphire,Air Trainer Comp Low,NIKE
WOMENS,White/White/Light Zen Grey,1993,Light Zen Grey,Air Essential,NIKE
MENS,Prism Violet/Black/White/White/Crimson/Hot Lime,1993,Prism Violet/Crimson,Zoom Country,NIKE
MENS,WHITE/METALLIC SILVER/ATOM RED,1993,Air Force 1 High,Air Force 1,NIKE
MENS,Black/White/Steel/Eggplant/White/White/Atom Red/Resin,1993,Eggplant/Atom Red,Air Trainer Accel Mid,NIKE
WOMENS,White/Night Blue/Medium Blue,1993,Night Blue,Air Trainer Accel Low,NIKE
MENS,Deep Green/Ash/Citrus/Chocolate/Ash/Radiant Orange,1993,Deep Green/Chocolate,Air Azona,NIKE
WOMENS,White/White/Wild Berry/White/White/Light Zen Grey,1993,Wild Berry/Light Zen Grey,Air Digs Pro High,NIKE
MENS,White/White/Light Zen Grey/Black/Sapphire,1993,Sapphire,Air Trainer Max,NIKE
MENS,White/White/Steel,1993,Steel,Air Trainer Accel Low,NIKE
MENS,Union Grey/Steel,1993,Union Grey,Air Solo Flight,NIKE
MENS,White/Radiant Orange/Voltage Purple,1993,Radiant Orange,Air Icarus Extra,NIKE
MENS,White/Black/Bright Goldenrod/White/Lapis/Veridian,1993,Bright Goldenrod/Veridian,Air Challenge Huarache,NIKE
MENS,White/Black/Lapis/Black/White/True Red,1993,Lapis/Black,Air Sonic Flight High,NIKE
WOMENS,White/White/Light Zen Grey,1993,White,Air Tour Challenge,NIKE
MENS,White/White/Night Blue,1993,Night Blue,Air Bohemian II,NIKE
MENS,Black/Black/Forest,1993,Forest,Air Raid II,NIKE
MENS,Black/Atom Red/White,1993,Atom Red,Pantheon,NIKE
MENS,White/Black/Mist Blue,1993,Mist Blue,Air Icarus Extra,NIKE
WOMENS,Bright Rose/Harhour Blue/White,1993,Bright Rose,Air Icarus Extra,NIKE
WOMENS,White/Brght Violet/Midnight Navy,1993,Bright Violet,Air Bonita,NIKE
MENS,White/Black/Mineral Green,1993,Mineral Green,Driving Force Low,NIKE
WOMENS,White/Laser Purple/Clear Jade,1993,Laser Purple,Air Huarache International,NIKE
MENS,Black/White/Purple/Black/Lime,1993,Black/Purple,Combatant,NIKE
MENS,Black,1993,,Baseline,EWING
WOMENS,Light Zen Grey/Bright Magenta/White,1993,Bright Magenta,Air Atlantis,NIKE
WOMENS,White/White/Light Zen Grey/Black/Black/Charcoal,1993,Light Zen Grey/Black,Air Elite Performace High,NIKE
MENS,Black/Light Graphite,1993,Light Graphite,Air Force Max,NIKE
WOMENS,White/Neon Yellow/Aquatone,1993,Neon Yellow,Pantheon,NIKE
MENS,Black/Light Graphite,1993,Light Graphite,Air Magnum Force 3/4,NIKE
MENS,White/Regal Blue/White,1993,Regal Blue,Air Pegasus,NIKE
MENS,White/Black,1993,,Orion Lo,EWING
WOMENS,White/Laser Purple/Black/White/Light Zen Grey/Sapphire,1993,Laser Purple/Light Zen Grey,Pantheon,NIKE
MENS,White/Black/Union Grey,1993,Union Grey,Extreme Force Low,NIKE
WOMENS,White/Aquamarine/Lapis,1993,Aquamarine,Air Pegasus,NIKE
WOMENS,White/Wild Violet/Navy/White/White/AquamarineDark Raspberry,1993,Wild Violet/Aquamarine,Waffle CRS,NIKE
MENS,White/White/Island Blue/White/Black/Carmine,1993,Island Blue/Carmine,Air Dynamic Flight,NIKE
MENS,Bronze/Cedar/Black,1993,Cedar,Air Check,NIKE
MENS,Black/White/Marina,1993,Black,Escape II,NIKE
MENS,White/Black/Atom Red,1993,Atom Red,Air Pegasus,NIKE
MENS,White/White/Light Graphite/Lake Blue,1993,Light Graphite,Air Sonic Flight Mid,NIKE
MENS,White/Black/Bright Goldenrod,1993,Bright Goldenrod,Air Tour Challenge,NIKE
MENS,White/Light Zen Grey/White/Dark Royal Blue,1993,Light Zen Grey/Dark Royal Blue,Air Sonic Flight High,NIKE
WOMENS,White/White/White/Dark Royal Blue,1993,White/Dark Royal Blue,Air Ascension Force II High,NIKE
MENS,Dark Royal Blue/Red Plum/White,1993,Red Plum,Air Atlas,NIKE
MENS,White/Black/White,1993,Black/White,Air Maestro,NIKE
MENS,White/Midnight Navy/Mulberry,1993,Midnight Navy,Supreme Tour,NIKE
WOMENS,White/Sapphire/Light Resin,1993,Sapphire,Air Cross Trainer Low,NIKE
MENS,White/Black/Black/White,1993,White/Black,Leather Air Icarus Extra,NIKE
MENS,Red/Blue,1993,,Focus,EWING
MENS,Khaki/Loden/Cobalt,1993,Khaki,Air Mowabb II,NIKE
MENS,Trails End Brown/Trails End Brown/Voltage Purple,1993,Voltage Purple,Air Yewtah II,NIKE
WOMENS,White/White/Sapphire,1993,Sapphire,Ultra Court Pro Low GT,NIKE
MENS,White/Black/Laser Blue,1993,Laser Blue,Air Icarus Extra,NIKE
MENS,White/Black/Greystone,1993,Greystone,Air Trainer Accel Low,NIKE
MENS,Light Charcoal/Medium Charcoal/Black/Currant/Black/Red Rock,1993,Light Charcoal/Currant,Air Whyomin,NIKE
MENS,White/White/Black/Bright Concord/Black/White (Durabuck),1993,Bright Concord/Black,Air Solo Flight,NIKE
WOMENS,White/Bright Concord/Clear Blue/White/White/Laser Purple,1993,Bright Concord/Laser Purple,Air Challenge Pro Low,NIKE
WOMENS,White/White/Voltage Cherry/White/White/Barely Grey,1993,Voltage Cherry/White,Air Courtlite II,NIKE
WOMENS,White/Clear Jade/Mist Blue/Midnight Navy/Voltage Cherry/White,1993,Clear Jade/Voltage Cherry,Air Icarus Extra,NIKE
MENS,Night Purple/Aquamarine/White,1993,Aquamarine,Air Icarus Extra,NIKE
WOMENS,Black/Laser Blue/Greyish/Trails End Brown/Desert/Cobalt,1993,Laser Blue/Desert,Tambura,NIKE
WOMENS,White/Light Zen Grey/Clear Jade/Night Blue,1993,Clear Jade,Air Trainer Max,NIKE
MENS,White/White/Navy/Neo Lime,1993,Neo Lime,Air Trainer Max,NIKE
MENS,Black/Grey Heather/Aquatone,1993,Aquatone,Air Sheer Force Mid,NIKE
MENS,Medium Charcoal/Vine/Black/Dark Zen Grey/Red Plum/Black,1993,Vine/Red Plum,Air Revaderchi,NIKE
MENS,White/Midnight Navy/White/Light Zen Grey,1993,Midnight Navy/Light Zen Grey,GTS,NIKE
WOMENS,Charcoal/Purple Slate/Grey Violet,1993,Purple Slate,Caldera 3/4 Plus,NIKE
MENS,White/White/Atom Red/White/White/Light Zen Grey,1993,Atom Red/Light Zen Grey,Air Digs Pro High,NIKE
WOMENS,White/White/Sapphire/Black/White/White/Light Zen Grey,1993,Sapphire/Light Zen Grey,Air Elite Ultra II,NIKE
WOMENS,White/Black/Laser Purple,1993,Laser Purple,Air Analog,NIKE
WOMENS,White/Voltage CherryBlack,1993,Voltage Cherry,Waffle CRS,NIKE
MENS,Black/White/Black/Black/Grey,1993,White/Black,Cortez II,NIKE
MENS,White/Prism Violet/True Red/Black,1993,True Red,Air Huarache International,NIKE
MENS,White/Black/Metallic Silver/Black/White/True Red (Durabuck),1993,White/Black,Air Ballistic Force High,NIKE
WOMENS,White/Fog Blue/Sky Grey,1993,Fog Blue,Air Challenge Pro Low,NIKE
MENS,White/True Red/Black/White/Light Zen Grey/Black,1993,True Red/Light Zen Grey,Air Supreme Court Low,NIKE
MENS,Black/Orange,1993,,Kross Mid,EWING
MENS,METALLIC GOLD/WHITE,1993,Air Force 1 High,Air Force 1,NIKE
MENS,True Royal/Yellow Streak/Black/Infrared,1993,True Royal,System T/C,NIKE
MENS,Mid Navy/Regal Blue/White,1993,Regal Blue,Air Classic BW,NIKE
WOMENS,White/Zen Grey/Black/Black/Dark Charcoal,1993,Zen Grey/Black/Dark Charcoal,Procession,NIKE
WOMENS,White/Rose Coral/Black,1993,Rose Coral,Air Max 93,NIKE
WOMENS,White/White/Bright FuchsiaEggplant/White/White/AquatoneBright Berry,1993,Bright Fuchsia/Aquatone,Ultra Court Pro Low GT,NIKE
WOMENS,White/White/Dark Raspberry,1993,Dark Raspberry,Air Bohemian II,NIKE
MENS,White/White/Grey Slate/Black (mesh),1993,Grey Slate,Air Trainer Platinum Mid,NIKE
MENS,Wite/White/Black/Cardinal Red/White/White/Light Zen Grey,1993,Cardinal Red/Light Zen Grey,Air Trainer Accel Low,NIKE
MENS,White/True Red/BlackAquamarine/Black/White/Mineral Green,1993,True Red/White/Mineral Green,Ultra Flight 3/4 II,NIKE
MENS,White/Grey,1993,,Focus,EWING
MENS,Black/Black/True Red,1993,True Red,Air Magnum Force 3/4,NIKE
MENS,White/Light Zen Grey/Black/White,1993,Light Zen Grey/Black,Driving Force Low,NIKE
WOMENS,White/White/Bright Rose,1993,Bright Rose,Cross Trainer Ultimate Low,NIKE
WOMENS,Dark Hemp/Dark Hemp/Black/Black/Moss/Black,1993,Dark Hemp/Moss,Caldera Leather,NIKE
MENS,Black/Black/Voltage Purple,1993,Black,Air Sonic Flight Mid,NIKE
MENS,Light Neutral Grey/Black/Aquamarine,1993,Aquamarine,Air Force Max,NIKE
WOMENS,Bright Khaki/Red Plum/Steel/Union Grey/Aquatone/Stucco,1993,Red Plum/Aquatone,Caldera 3/4 Plus,NIKE
WOMENS,White/Black/Laser Purple/Clear Jade,1993,Laser Purple,Air Huarache International,NIKE
MENS,White/Grey,1993,,Sport Lyte,EWING
MENS,White/Atom Red/Black/El Green,1993,Atom Red,Air Icarus Extra,NIKE
WOMENS,White/White/Sapphire/Coral Chalk,1993,Sapphire,Air Elite Stratus,NIKE
MENS,White/Light Midnight Navy/Mystic Green,1993,Light Midnight Navy,Crosstrainer Ultimate Low,NIKE
MENS,Black/Chocolate/Black/Toast/Desert/Black,1993,Chocolate/Desert,Khumbu Leather,NIKE
MENS,Light Zen Grey/Crimson/White/Black/Laser Blue/White,1993,Crimson//Laser Blue,Air Icarus Extra,NIKE
WOMENS,White/White/Dark Orchid/Neptune Blue,1993,Dark Orchid,Air Cross Trainer Low,NIKE
WOMENS,White/White/Dark Raspberry/Ceramic,1993,Dark Raspberry,Air Elite Techno Fit,NIKE
MENS,Black/White/Natural/Black/Crimson/White,1993,Black/Natural,Greco Supreme,NIKE
MENS,Shiny Silver/Laser Purpler/White,1993,Laser Purple,Air Mariah,NIKE
WOMENS,White/White/Bright Fuchsia/Zen Grey/White/White/Dark Ocean,1993,Bright Fuchsia/Dark Ocean,Air Elite Performace High,NIKE
MENS,White/White/Light Zen Grey/Black/Sagan Blue/Black/White/graphite (mesh),1993,Sagan Blue/Graphite,Air Trainer Platinum Mid,NIKE
MENS,Dark Hemp/Dark Hemp/Black/Moss/Black/Black,1993,Dark Hemp/Moss,Air Traverse Leather,NIKE
MENS,White/Royal Blue/Midnight Navy/Solar Red/White,1993,Royal Blue/Midnight Navy,Gauntlet,NIKE
MENS,White/Black/Bright Goldenrod,1993,Bright Goldenrod,Air Challenge Huarache,NIKE
MENS,White/Bright Concord/Black/Aquatone/White/White/Black/Lapis,1993,Bright Concord/Lapis,Air Sonic Flight Mid,NIKE
WOMENS,White/White/Prism VioletClear Jade/White/White/Bright RoseNight Blue,1993,Prism Violet/Bright Rose,Cross Trainer Ultimate,NIKE
MENS,White/Black/Laser Blue,1993,Laser Blue,Air Analog,NIKE
MENS,White/Regal Blue/Light Zen Grey/Black/Neon Yellow/White,1993,Regal Bluey/Neon Yellow,Zoom Waffle,NIKE
MENS,White/White/Bright Concord/Wild Mango,1993,Wild Mango,Air Pace Trainer,NIKE
MENS,White/Steel/Lead/White/White/Eggplant,1993,Steel/Lead/Eggplant,Ultra Court Pro Low GT,NIKE
MENS,Laser Lime/Black/Black/Voltage Purple/Black/Black,1993,Laser Lime/Voltage Purple,Aqua Sock,NIKE
MENS,White,1993,High,FX/100,FILA
MENS,White/White/New Emerald/Black,1993,New Emerald,Air Challenge Future,NIKE
MENS,Black/Black/Graphite/Mulberry (Durabuck),1993,Mulberry,Air Trainer Accel Low,NIKE
MENS,White/White,1993,White,Gauntlet V,NIKE
WOMENS,White/White/Wild Berry,1993,Wild Berry,Air Cross Trainer Low,NIKE
MENS,White/White/Black/Black/Black/Bronze (Durabuck),1993,White/Black,Air Magnum Force 3/4,NIKE
MENS,Oatmeal/Black/Eggplant (Prime Buckley)/Black/Sagan Blue,1993,Oatmeal/Black,Air Ballistic Force Mid,NIKE
WOMENS,White/White/Sapphire,1993,Sapphire,Ultra Court Pro GT,NIKE
WOMENS,Smoke/Wild Berry/Currant/Ash/Red Rock,1993,Smoke/Currant,Air Whyomin,NIKE
WOMENS,White/White/Light Thistle/Light Resin,1994,Light Resin,Air Elite Performance High,NIKE
MENS,White / Red,1994,(Pump Model),XTR Tubular,ADIDAS
WOMENS,White/White/Light Zen Grey,1994,Light Zen Grey,Outburst V,NIKE
MENS,Black,1994,Cross Trainer,Mantra Cross 8401,DHARMA
MENS,White/Black/Island Teal/Voltage Purple/White/Black/American Blue/Union Grey,1994,Island Teal/American Blue,Air Alpha Trainer Mid,NIKE
MENS,White,1994,Jogging,550 Advance,REGAZONE
MENS,Black,1994,Cross Jogging,Response Trail,ADIDAS
WOMENS,Black/Black,1994,Black,Duration,NIKE
MENS,White / Purple,1994,Volleyball Shoe,650,NEW
MENS,White/White/Navy Blue,1994,Navy Blue,Air Eurocourt,NIKE
MENS,Rhino/Night Green/Desert Purple/Black/Ash/Black Orchid,1994,Rhino/Black,Air Escape Lo II,NIKE
MENS,Black suede,1994,,Anode Low     ,EWING
MENS,Black/White (Durabuck),1994,Black/White,Air Sonic Flight Mid,NIKE
WOMENS,White/Voltage Cherry/Purple Passion/White/Flint/Imperial Jade,1994,Voltage Cherry/Imperial Jade,Air Windrunner,NIKE
WOMENS,White/White/Red/White/White/Dark Royal Blue,1994,Red/Dark Royal Blue,Intensity Lite,NIKE
WOMENS,Black/Black Orchid/White/White/White,1994,Black Orchid/White,Air Cross Trainer Low,NIKE
MENS,Midnight Navy/Silver/Metallic Silver,1994,Midnight Navy,Air Trainer Accel Low,NIKE
WOMENS,White/Regal Blue/Light Zen Grey,1994,Regal Blue,Pantheon II,NIKE
MENS,White/Black/Chalk/Dark Concord,1994,White/Black/Chalk,Air Approach,NIKE
MENS,White/Black/Flare Red,1994,Flare Red,Zoom S,NIKE
MENS,White/Black/Blue,1994,White,Air Go LWP,NIKE
MENS,White/Black/Graphite/Black/Slate Blue,1994,White/Black/Slate Blue,Air Unlimited,NIKE
