time,mg_index
2450555.0,0.26486
2450556.0,0.26486
2450557.0,0.26427
2450558.0,0.26418
2450559.0,0.26447
2450560.0,0.26437
2450561.0,0.26398
2450562.0,0.26427
2450563.0,0.26466
2450564.0,0.26515
2450565.0,0.26466
2450566.0,0.26505
2450567.0,0.26515
2450568.0,0.26457
2450569.0,0.26544
2450570.0,0.26564
2450571.0,0.26515
2450572.0,0.26525
2450573.0,0.26515
2450574.0,0.26515
2450575.0,0.26505
2450576.0,0.26564
2450577.0,0.26544
2450578.0,0.26486
2450579.0,0.26505
2450580.0,0.26408
2450581.0,0.26398
2450582.0,0.26447
2450583.0,0.26427
2450584.0,0.26496
2450585.0,0.26437
2450586.0,0.26486
2450587.0,0.26476
2450588.0,0.26544
2450589.0,0.26535
2450590.0,0.26574
2450591.0,0.26584
2450592.0,0.26564
2450593.0,0.26603
2450594.0,0.26652
2450595.0,0.26623
2450596.0,0.26593
2450597.0,0.26652
2450598.0,0.26652
2450599.0,0.26664
2450600.0,0.26676
2450601.0,0.26643
2450602.0,0.26623
2450603.0,0.26632
2450604.0,0.26554
2450605.0,0.26486
2450606.0,0.26505
2450607.0,0.26466
2450608.0,0.26466
2450609.0,0.26398
2450610.0,0.26476
2450611.0,0.26379
2450612.0,0.26457
2450613.0,0.26505
2450614.0,0.26525
2450615.0,0.26496
2450616.0,0.26447
2450617.0,0.26466
2450618.0,0.26466
2450619.0,0.26418
2450620.0,0.26535
2450621.0,0.26574
2450622.0,0.26525
2450623.0,0.26515
2450624.0,0.26554
2450625.0,0.26564
2450626.0,0.26535
2450627.0,0.26525
2450628.0,0.26535
2450629.0,0.26525
2450630.0,0.26544
2450631.0,0.26554
2450632.0,0.26457
2450633.0,0.26496
2450634.0,0.26535
2450635.0,0.26457
2450636.0,0.26515
2450637.0,0.26457
2450638.0,0.26476
2450639.0,0.26388
2450640.0,0.26447
2450641.0,0.26427
2450642.0,0.26427
2450643.0,0.26408
2450644.0,0.26466
2450645.0,0.26408
2450646.0,0.26476
2450647.0,0.26515
2450648.0,0.26515
2450649.0,0.26554
2450650.0,0.26515
2450651.0,0.26515
2450652.0,0.26525
2450653.0,0.26535
2450654.0,0.26584
2450655.0,0.26593
2450656.0,0.26535
2450657.0,0.26593
2450658.0,0.26544
2450659.0,0.26496
2450660.0,0.26427
2450661.0,0.26505
2450662.0,0.26496
2450663.0,0.26496
2450664.0,0.26535
2450665.0,0.26505
2450666.0,0.26603
2450667.0,0.26584
2450668.0,0.26623
2450669.0,0.26584
2450670.0,0.26593
2450671.0,0.26613
2450672.0,0.26613
2450673.0,0.26662
2450674.0,0.26632
2450675.0,0.26574
2450676.0,0.26535
2450677.0,0.26623
2450678.0,0.26574
2450679.0,0.26593
2450680.0,0.26505
2450681.0,0.26486
2450682.0,0.26525
2450683.0,0.26466
2450684.0,0.26505
2450685.0,0.26525
2450686.0,0.26593
2450687.0,0.26632
2450688.0,0.26720
2450689.0,0.26388
2450690.0,0.26828
2450691.0,0.26818
2450692.0,0.26798
2450693.0,0.26828
2450694.0,0.26788
2450695.0,0.26671
2450696.0,0.26749
2450697.0,0.26769
2450698.0,0.26730
2450699.0,0.26769
2450700.0,0.26837
2450701.0,0.26837
2450702.0,0.26906
2450703.0,0.26769
2450704.0,0.26857
2450705.0,0.26798
2450706.0,0.26759
2450707.0,0.26710
2450708.0,0.26681
2450709.0,0.26603
2450710.0,0.26564
2450711.0,0.26593
2450712.0,0.26613
2450713.0,0.26662
2450714.0,0.26671
2450715.0,0.26662
2450716.0,0.26749
2450717.0,0.26740
2450718.0,0.26779
2450719.0,0.26701
2450720.0,0.26749
2450721.0,0.26720
2450722.0,0.26632
2450723.0,0.26710
2450724.0,0.26652
2450725.0,0.26691
2450726.0,0.26701
2450727.0,0.26857
2450728.0,0.26749
2450729.0,0.26798
2450730.0,0.26788
2450731.0,0.26769
2450732.0,0.26759
2450733.0,0.26808
2450734.0,0.26720
2450735.0,0.26691
2450736.0,0.26584
2450737.0,0.26623
2450738.0,0.26623
2450739.0,0.26642
2450740.0,0.26671
2450741.0,0.26642
2450742.0,0.26574
2450743.0,0.26554
2450744.0,0.26603
2450745.0,0.26628
2450746.0,0.26637
2450747.0,0.26663
2450748.0,0.26642
2450749.0,0.26544
2450750.0,0.26623
2450751.0,0.26652
2450752.0,0.26632
2450753.0,0.26681
2450754.0,0.26769
2450755.0,0.26788
2450756.0,0.26857
2450757.0,0.26818
2450758.0,0.26818
2450759.0,0.26710
2450760.0,0.26720
2450761.0,0.26769
2450762.0,0.26740
2450763.0,0.26720
2450764.0,0.26632
2450765.0,0.26652
2450766.0,0.26652
2450767.0,0.26691
2450768.0,0.26701
2450769.0,0.26769
2450770.0,0.26788
2450771.0,0.26749
2450772.0,0.26788
2450773.0,0.26798
2450774.0,0.26808
2450775.0,0.26828
2450776.0,0.26847
2450777.0,0.26896
2450778.0,0.26945
2450779.0,0.27003
2450780.0,0.27081
2450781.0,0.27159
2450782.0,0.27159
2450783.0,0.27101
2450784.0,0.27130
2450785.0,0.27042
2450786.0,0.27023
2450787.0,0.26818
2450788.0,0.26808
2450789.0,0.26847
2450790.0,0.26730
2450791.0,0.26681
2450792.0,0.26623
2450793.0,0.26681
2450794.0,0.26691
2450795.0,0.26632
2450796.0,0.26613
2450797.0,0.26701
2450798.0,0.26681
2450799.0,0.26623
2450800.0,0.26613
2450801.0,0.26613
2450802.0,0.26642
2450803.0,0.26681
2450804.0,0.26662
2450805.0,0.26681
2450806.0,0.26769
2450807.0,0.26925
2450808.0,0.26886
2450809.0,0.26954
2450810.0,0.26984
2450811.0,0.26974
2450812.0,0.26945
2450813.0,0.26945
2450814.0,0.26954
2450815.0,0.26818
2450816.0,0.26769
2450817.0,0.26730
2450818.0,0.26662
2450819.0,0.26632
2450820.0,0.26603
2450821.0,0.26613
2450822.0,0.26613
2450823.0,0.26623
2450824.0,0.26613
2450825.0,0.26632
2450826.0,0.26730
2450827.0,0.26720
2450828.0,0.26691
2450829.0,0.26749
2450830.0,0.26828
2450831.0,0.26847
2450832.0,0.26779
2450833.0,0.26847
2450834.0,0.26847
2450835.0,0.26798
2450836.0,0.26974
2450837.0,0.26954
2450838.0,0.27052
2450839.0,0.27032
2450840.0,0.26974
2450841.0,0.26974
2450842.0,0.26925
2450843.0,0.26818
2450844.0,0.26798
2450845.0,0.26730
2450846.0,0.26710
2450847.0,0.26720
2450848.0,0.26691
2450849.0,0.26701
2450850.0,0.26769
2450851.0,0.26701
2450852.0,0.26749
2450853.0,0.26730
2450854.0,0.26710
2450855.0,0.26701
2450856.0,0.26788
2450857.0,0.26749
2450858.0,0.26749
2450859.0,0.26837
2450860.0,0.26857
2450861.0,0.26867
2450862.0,0.26906
2450863.0,0.26798
2450864.0,0.26886
2450865.0,0.26798
2450866.0,0.26837
2450867.0,0.26808
2450868.0,0.26818
2450869.0,0.26925
2450870.0,0.26876
2450871.0,0.26779
2450872.0,0.26798
2450873.0,0.26788
2450874.0,0.26798
2450875.0,0.26740
2450876.0,0.26691
2450877.0,0.26652
